_ - id	_ - year	_ - title	_ - termName	_ - termYear	_ - component	_ - externalCourseId	_ - subjectDescription	_ - classAcademicOrgDescription
223184	2003.5	First Semester Core: Landscape Architecture Design	Fall	2003	Core Studio	200729	Studio	Landscape Architecture
179704	1995.5	Landscape Architecture Design	Fall	1995	Core Studio	200729	Studio	Landscape Architecture
176974	1992.5	Landscape Architecture Design	Fall	1992	Core Studio	200729	Studio	Landscape Architecture
256762	2004.5	First Semester Core: Landscape Architecture Design	Fall	2004	Core Studio	200729	Studio	Landscape Architecture
251633	2008.5	First Semester Core: Landscape Architecture Design	Fall	2008	Core Studio	200729	Studio	Landscape Architecture
269402	2012.5	Landscape Architecture I: First Semester Core Studio	Fall	2012	Core Studio	200729	Studio	Landscape Architecture
262689	2009.5	First Semester Core: Landscape Architecture Design	Fall	2009	Core Studio	200729	Studio	Landscape Architecture
281805	1996.5	Landscape Architecture Design	Fall	1996	Core Studio	200729	Studio	Landscape Architecture
284269	2016.5	Landscape Architecture I: First Semester Core Studio	Fall	2016	Core Studio	200729	Studio	Landscape Architecture
280185	2015.5	Landscape Architecture I: First Semester Core Studio	Fall	2015	Core Studio	200729	Studio	Landscape Architecture
317397	1999.5	Landscape Design	Fall	1999	Core Studio	200729	Studio	Landscape Architecture
360599	1993.5	Landscape Architecture Design	Fall	1993	Core Studio	200729	Studio	Landscape Architecture
365304	1998.5	Landscape Architecture Design	Fall	1998	Core Studio	200729	Studio	Landscape Architecture
387670	2011.5	Landscape Architecture I: First Semester Core Studio	Fall	2011	Core Studio	200729	Studio	Landscape Architecture
1196016	2019.5	Landscape Architecture I: First Semester Core Studio	Fall	2019	Core Studio	200729	Studio	Landscape Architecture
41447	2004	Second Semester Core: Landscape Architecture Design	Spring	2004	Core Studio	200730	Studio	Landscape Architecture
36787	2011	Landscape Architecture II	Spring	2011	Core Studio	200730	Studio	Landscape Architecture
63736	2014	Landscape Architecture II	Spring	2014	Core Studio	200730	Studio	Landscape Architecture
71512	2005	Second Semester Core: Landscape Architecture Design	Spring	2005	Core Studio	200730	Studio	Landscape Architecture
78152	1993	Landscape Architecture Design	Spring	1993	Studio	200730	Studio	Landscape Architecture
152526	1990	Intro. to Design in Landscape Architecture	Spring	1990	Studio	200730	Studio	Landscape Architecture
154586	1999	Landscape Architecture Design	Spring	1999	Core Studio	200730	Studio	Landscape Architecture
160968	2016	Landscape Architecture II	Spring	2016	Core Studio	200730	Studio	Landscape Architecture
119736	1995	Landscape Architecture Design	Spring	1995	Core Studio	200730	Studio	Landscape Architecture
132754	2019	Landscape Architecture II	Spring	2019	Core Studio	200730	Studio	Landscape Architecture
139004	2006	Second Semester Core: Landscape Architecture Design	Spring	2006	Core Studio	200730	Studio	Landscape Architecture
139022	1996	Landscape Architecture Design	Spring	1996	Core Studio	200730	Studio	Landscape Architecture
231088	1997	Landscape Architecture Design	Spring	1997	Core Studio	200730	Studio	Landscape Architecture
229645	2012	Landscape Architecture II	Spring	2012	Core Studio	200730	Studio	Landscape Architecture
181362	2010	Landscape Architecture II	Spring	2010	Core Studio	200730	Studio	Landscape Architecture
194918	2002	Landscape Architecture Design	Spring	2002	Core Studio	200730	Studio	Landscape Architecture
186561	2013	Landscape Architecture II	Spring	2013	Core Studio	200730	Studio	Landscape Architecture
249468	1994	Landscape Architecture Design	Spring	1994	Core Studio	200730	Studio	Landscape Architecture
289521	2003	Second Semester Core: Landscape Architecture Design	Spring	2003	Core Studio	200730	Studio	Landscape Architecture
286327	2000	Landscape Architecture Design	Spring	2000	Core Studio	200730	Studio	Landscape Architecture
300482	2018	Landscape Architecture II	Spring	2018	Core Studio	200730	Studio	Landscape Architecture
325041	2015	Landscape Architecture II	Spring	2015	Core Studio	200730	Studio	Landscape Architecture
342362	1992	Landscape Architecture Design	Spring	1992	Studio	200730	Studio	Landscape Architecture
346128	2017	Landscape Architecture II	Spring	2017	Core Studio	200730	Studio	Landscape Architecture
353185	2007	Second Semester Core: Landscape Architecture Design	Spring	2007	Core Studio	200730	Studio	Landscape Architecture
361823	2001	Landscape Architecture Design	Spring	2001	Core Studio	200730	Studio	Landscape Architecture
359269	2008	Second Semester Core: Landscape Architecture Design	Spring	2008	Core Studio	200730	Studio	Landscape Architecture
360648	1991	Landscape Architecture Design	Spring	1991	Studio	200730	Studio	Landscape Architecture
362489	2009	Second Semester Core: Landscape Architecture Design	Spring	2009	Core Studio	200730	Studio	Landscape Architecture
384421	1998	Landscape Architecture Design	Spring	1998	Core Studio	200730	Studio	Landscape Architecture
39875	2009.5	First Semester Core Urban Planning Studio	Fall	2009	Core Studio	200731	Studio	Urban Planning and Design
52262	2006.5	Elements of Urban Planning	Fall	2006	Core Studio	200731	Studio	Urban Planning and Design
64243	2015.5	First Semester Core Urban Planning Studio	Fall	2015	Core Studio	200731	Studio	Urban Planning and Design
66245	2017.5	First Semester Core Urban Planning Studio	Fall	2017	Core Studio	200731	Studio	Urban Planning and Design
73341	2013.5	First Semester Core Urban Planning Studio	Fall	2013	Core Studio	200731	Studio	Urban Planning and Design
147577	2014.5	First Semester Core Urban Planning Studio	Fall	2014	Core Studio	200731	Studio	Urban Planning and Design
221344	2008.5	Core Urban Planning Studio I	Fall	2008	Core Studio	200731	Studio	Urban Planning and Design
214239	2018.5	First Semester Core Urban Planning Studio	Fall	2018	Core Studio	200731	Studio	Urban Planning and Design
173442	2010.5	First Semester Core Urban Planning Studio	Fall	2010	Core Studio	200731	Studio	Urban Planning and Design
242405	2007.5	Core Urban Planning Studio I	Fall	2007	Core Studio	200731	Studio	Urban Planning and Design
274716	2011.5	First Semester Core Urban Planning Studio	Fall	2011	Core Studio	200731	Studio	Urban Planning and Design
330640	2012.5	First Semester Core Urban Planning Studio	Fall	2012	Core Studio	200731	Studio	Urban Planning and Design
377007	2016.5	First Semester Core Urban Planning Studio	Fall	2016	Core Studio	200731	Studio	Urban Planning and Design
1073665	2019.5	First Semester Core Urban Planning Studio	Fall	2019	Core Studio	200731	Studio	Urban Planning and Design
95241	2014	Second Semester Core Urban Planning Studio	Spring	2014	Core Studio	200732	Studio	Urban Planning and Design
98955	2010	Second Semester Core Urban Planning Studio	Spring	2010	Core Studio	200732	Studio	Urban Planning and Design
160599	2018	Second Semester Core Urban Planning Studio	Spring	2018	Core Studio	200732	Studio	Urban Planning and Design
166798	2008	Second Semester Core Urban Planning Studio	Spring	2008	Core Studio	200732	Studio	Urban Planning and Design
230724	2019	Second Semester Core Urban Planning Studio	Spring	2019	Core Studio	200732	Studio	Urban Planning and Design
176704	2009	Core Urban Planning Studio II	Spring	2009	Core Studio	200732	Studio	Urban Planning and Design
272814	2007	Second Semester Core Urban Planning Studio	Spring	2007	Core Studio	200732	Studio	Urban Planning and Design
316227	2015	Second Semester Core Urban Planning Studio	Spring	2015	Core Studio	200732	Studio	Urban Planning and Design
330972	2012	Second Semester Core Urban Planning Studio	Spring	2012	Core Studio	200732	Studio	Urban Planning and Design
316008	2016	Second Semester Core Urban Planning Studio	Spring	2016	Core Studio	200732	Studio	Urban Planning and Design
352203	2011	Second Semester Core Urban Planning Studio	Spring	2011	Core Studio	200732	Studio	Urban Planning and Design
359564	2017	Second Semester Core Urban Planning Studio	Spring	2017	Core Studio	200732	Studio	Urban Planning and Design
377469	2013	Second Semester Core Urban Planning Studio	Spring	2013	Core Studio	200732	Studio	Urban Planning and Design
43394	2007.5	Third Semester Core: Architectural Design	Fall	2007	Core Studio	200733	Studio	Architecture
42942	2006.5	Third Semester Core: Architectural Design	Fall	2006	Core Studio	200733	Studio	Architecture
48460	2012.5	Third Semester Core: Architectural Design	Fall	2012	Core Studio	200733	Studio	Architecture
52366	2002.5	Third Semester Core: Architectural Design	Fall	2002	Core Studio	200733	Studio	Architecture
52283	2001.5	Architectural Design	Fall	2001	Core Studio	200733	Studio	Architecture
53978	2003.5	Third Semester Core: Architectural Design	Fall	2003	Core Studio	200733	Studio	Architecture
65387	2005.5	Third Semester Core: Architectural Design	Fall	2005	Core Studio	200733	Studio	Architecture
69808	2005.5	Third Semester Core: Architectural Design	Fall	2005	Core Studio	200733	Studio	Architecture
46993	2004.5	Third Semester Core: Architectural Design	Fall	2004	Core Studio	200733	Studio	Architecture
54235	2014.5	Third Semester Core: Architectural Design (Section 1)	Fall	2014	Core Studio	200733	Studio	Architecture
68352	2011.5	Third Semester Core: Architectural Design	Fall	2011	Core Studio	200733	Studio	Architecture
60982	2002.5	Third Semester Core: Architectural Design	Fall	2002	Core Studio	200733	Studio	Architecture
71491	2001.5	Architectural Design	Fall	2001	Core Studio	200733	Studio	Architecture
89827	2008.5	Third Semester Core: Architectural Design	Fall	2008	Core Studio	200733	Studio	Architecture
72484	2005.5	Third Semester Core: Architectural Design	Fall	2005	Core Studio	200733	Studio	Architecture
74325	2011.5	Third Semester Core: Architectural Design	Fall	2011	Core Studio	200733	Studio	Architecture
76257	2018.5	Third Semester Architecture Core: INTEGRATE	Fall	2018	Core Studio	200733	Studio	Architecture
87568	1994.5	Architectural Design	Fall	1994	Core Studio	200733	Studio	Architecture
72266	2004.5	Third Semester Core: Architectural Design	Fall	2004	Core Studio	200733	Studio	Architecture
88741	2008.5	Third Semester Core: Architectural Design	Fall	2008	Core Studio	200733	Studio	Architecture
113823	2013.5	Third Semester Core: Architectural Design (Section 1)	Fall	2013	Core Studio	200733	Studio	Architecture
108938	2012.5	Third Semester Core: Architectural Design	Fall	2012	Core Studio	200733	Studio	Architecture
108959	2011.5	Third Semester Core: Architectural Design	Fall	2011	Core Studio	200733	Studio	Architecture
110062	2011.5	Third Semester Core: Architectural Design	Fall	2011	Core Studio	200733	Studio	Architecture
96229	1995.5	Architectural Design	Fall	1995	Core Studio	200733	Studio	Architecture
111437	2017.5	Third Semester Architecture Core: INTEGRATE	Fall	2017	Core Studio	200733	Studio	Architecture
105246	2001.5	Architectural Design	Fall	2001	Core Studio	200733	Studio	Architecture
144074	2002.5	Third Semester Core: Architectural Design	Fall	2002	Core Studio	200733	Studio	Architecture
146170	1990.5	Architecture and Urban Design in the Middle Ages	Fall	1990	Studio	200733	Studio	Architecture
148292	2006.5	Third Semester Core: Architectural Design	Fall	2006	Core Studio	200733	Studio	Architecture
149999	2009.5	Third Semester Core: Architectural Design	Fall	2009	Core Studio	200733	Studio	Architecture
151693	2014.5	Third Semester Core: Architectural Design (Section 1)	Fall	2014	Core Studio	200733	Studio	Architecture
151771	1996.5	Architectural Design	Fall	1996	Core Studio	200733	Studio	Architecture
152820	2003.5	Third Semester Core: Architectural Design	Fall	2003	Core Studio	200733	Studio	Architecture
124301	2016.5	Third Semester Architecture Core: INTEGRATE	Fall	2016	Core Studio	200733	Studio	Architecture
130775	2010.5	Third Semester Core: Architectural Design	Fall	2010	Core Studio	200733	Studio	Architecture
120784	2004.5	Third Semester Core: Architectural Design	Fall	2004	Core Studio	200733	Studio	Architecture
121053	2001.5	Architectural Design	Fall	2001	Core Studio	200733	Studio	Architecture
123858	2009.5	Third Semester Core: Architectural Design	Fall	2009	Core Studio	200733	Studio	Architecture
140004	2014.5	Third Semester Core: Architectural Design (Section 1)	Fall	2014	Core Studio	200733	Studio	Architecture
133313	2010.5	Third Semester Core: Architectural Design	Fall	2010	Core Studio	200733	Studio	Architecture
139539	2009.5	Third Semester Core: Architectural Design	Fall	2009	Core Studio	200733	Studio	Architecture
140378	2013.5	Third Semester Core: Architectural Design (Section 1)	Fall	2013	Core Studio	200733	Studio	Architecture
165563	2003.5	Third Semester Core: Architectural Design	Fall	2003	Core Studio	200733	Studio	Architecture
166394	2006.5	Third Semester Core: Architectural Design	Fall	2006	Core Studio	200733	Studio	Architecture
170245	1993.5	Architectural Design	Fall	1993	Core Studio	200733	Studio	Architecture
211843	2015.5	Third Semester Architecture Core: INTEGRATE	Fall	2015	Core Studio	200733	Studio	Architecture
215818	2006.5	Third Semester Core: Architectural Design	Fall	2006	Core Studio	200733	Studio	Architecture
217038	2006.5	Third Semester Core: Architectural Design	Fall	2006	Core Studio	200733	Studio	Architecture
219808	2001.5	Architectural Design	Fall	2001	Core Studio	200733	Studio	Architecture
234100	2009.5	Third Semester Core: Architectural Design	Fall	2009	Core Studio	200733	Studio	Architecture
221958	2007.5	Third Semester Core: Architectural Design	Fall	2007	Core Studio	200733	Studio	Architecture
224588	2015.5	Third Semester Architecture Core: INTEGRATE	Fall	2015	Core Studio	200733	Studio	Architecture
236483	2004.5	Third Semester Core: Architectural Design	Fall	2004	Core Studio	200733	Studio	Architecture
232564	2003.5	Third Semester Core: Architectural Design	Fall	2003	Core Studio	200733	Studio	Architecture
235663	2014.5	Third Semester Core: Architectural Design (Section 1)	Fall	2014	Core Studio	200733	Studio	Architecture
223073	2005.5	Third Semester Core: Architectural Design	Fall	2005	Core Studio	200733	Studio	Architecture
205829	1991.5	Architectural Design	Fall	1991	Studio	200733	Studio	Architecture
198266	1992.5	Architectural Design	Fall	1992	Core Studio	200733	Studio	Architecture
177287	2011.5	Third Semester Core: Architectural Design	Fall	2011	Core Studio	200733	Studio	Architecture
178152	2013.5	Third Semester Core: Architectural Design (Section 1)	Fall	2013	Core Studio	200733	Studio	Architecture
177746	2007.5	Third Semester Core: Architectural Design	Fall	2007	Core Studio	200733	Studio	Architecture
204433	2002.5	Third Semester Core: Architectural Design	Fall	2002	Core Studio	200733	Studio	Architecture
173269	2010.5	Third Semester Core: Architectural Design	Fall	2010	Core Studio	200733	Studio	Architecture
203770	2015.5	Third Semester Architecture Core: INTEGRATE	Fall	2015	Core Studio	200733	Studio	Architecture
185915	2015.5	Third Semester Architecture Core: INTEGRATE	Fall	2015	Core Studio	200733	Studio	Architecture
180693	2007.5	Third Semester Core: Architectural Design	Fall	2007	Core Studio	200733	Studio	Architecture
248578	2006.5	Third Semester Core: Architectural Design	Fall	2006	Core Studio	200733	Studio	Architecture
263612	2005.5	Third Semester Core: Architectural Design	Fall	2005	Core Studio	200733	Studio	Architecture
263633	2003.5	Third Semester Core: Architectural Design	Fall	2003	Core Studio	200733	Studio	Architecture
253666	2008.5	Third Semester Core: Architectural Design	Fall	2008	Core Studio	200733	Studio	Architecture
270086	2010.5	Third Semester Core: Architectural Design	Fall	2010	Core Studio	200733	Studio	Architecture
258481	2009.5	Third Semester Core: Architectural Design	Fall	2009	Core Studio	200733	Studio	Architecture
252897	2013.5	Third Semester Core: Architectural Design (Section 1)	Fall	2013	Core Studio	200733	Studio	Architecture
282031	2004.5	Third Semester Core: Architectural Design	Fall	2004	Core Studio	200733	Studio	Architecture
295790	2010.5	Third Semester Core: Architectural Design	Fall	2010	Core Studio	200733	Studio	Architecture
292171	1998.5	Architectural Design	Fall	1998	Core Studio	200733	Studio	Architecture
304928	2013.5	Third Semester Core: Architectural Design (Section 1)	Fall	2013	Core Studio	200733	Studio	Architecture
279166	2012.5	Third Semester Core: Architectural Design	Fall	2012	Core Studio	200733	Studio	Architecture
282193	2008.5	Third Semester Core: Architectural Design	Fall	2008	Core Studio	200733	Studio	Architecture
291937	2007.5	Third Semester Core: Architectural Design	Fall	2007	Core Studio	200733	Studio	Architecture
282844	2009.5	Third Semester Core: Architectural Design	Fall	2009	Core Studio	200733	Studio	Architecture
293843	2012.5	Third Semester Core: Architectural Design	Fall	2012	Core Studio	200733	Studio	Architecture
302428	2012.5	Third Semester Core: Architectural Design	Fall	2012	Core Studio	200733	Studio	Architecture
283138	2014.5	Third Semester Core: Architectural Design (Section 1)	Fall	2014	Core Studio	200733	Studio	Architecture
334615	2010.5	Third Semester Core: Architectural Design	Fall	2010	Core Studio	200733	Studio	Architecture
325205	2013.5	Third Semester Core: Architectural Design (Section 1)	Fall	2013	Core Studio	200733	Studio	Architecture
332883	2001.5	Architectural Design	Fall	2001	Core Studio	200733	Studio	Architecture
336914	2008.5	Third Semester Core: Architectural Design	Fall	2008	Core Studio	200733	Studio	Architecture
341013	2011.5	Third Semester Core: Architectural Design	Fall	2011	Core Studio	200733	Studio	Architecture
345382	2005.5	Third Semester Core: Architectural Design	Fall	2005	Core Studio	200733	Studio	Architecture
352975	2001.5	Architectural Design	Fall	2001	Core Studio	200733	Studio	Architecture
343372	1999.5	Architectural Design	Fall	1999	Core Studio	200733	Studio	Architecture
340380	2007.5	Third Semester Core: Architectural Design	Fall	2007	Core Studio	200733	Studio	Architecture
353656	1997.5	Architectural Design	Fall	1997	Core Studio	200733	Studio	Architecture
360238	2004.5	Third Semester Core: Architectural Design	Fall	2004	Core Studio	200733	Studio	Architecture
361809	2012.5	Third Semester Core: Architectural Design	Fall	2012	Core Studio	200733	Studio	Architecture
360488	2015.5	Third Semester Architecture Core: INTEGRATE	Fall	2015	Core Studio	200733	Studio	Architecture
383726	2000.5	Architectural Design	Fall	2000	Core Studio	200733	Studio	Architecture
379564	2008.5	Third Semester Core: Architectural Design	Fall	2008	Core Studio	200733	Studio	Architecture
381312	2002.5	Third Semester Core: Architectural Design	Fall	2002	Core Studio	200733	Studio	Architecture
385740	2015.5	Third Semester Architecture Core: INTEGRATE	Fall	2015	Core Studio	200733	Studio	Architecture
392447	2006.5	Third Semester Core: Architectural Design	Fall	2006	Core Studio	200733	Studio	Architecture
395615	2014.5	Third Semester Core: Architectural Design (Section 1)	Fall	2014	Core Studio	200733	Studio	Architecture
1073666	2019.5	Third Semester Architecture Core: INTEGRATE	Fall	2019	Core Studio	200733	Studio	Architecture
44462	2006	Fourth Semester Core: Architectural Design	Spring	2006	Core Studio	200734	Studio	Architecture
41696	2019	Fourth Semester Architecture Core: RELATE	Spring	2019	Core Studio	200734	Studio	Architecture
43765	2014	Fourth Semester Core: RELATE (Section 1)	Spring	2014	Core Studio	200734	Studio	Architecture
43883	2001	Architectural Design	Spring	2001	Core Studio	200734	Studio	Architecture
46855	2013	Fourth Semester Core: Architectural Design	Spring	2013	Core Studio	200734	Studio	Architecture
47901	2015	Fourth Semester Core: RELATE (Section 1)	Spring	2015	Core Studio	200734	Studio	Architecture
55293	1999	Architecture Design	Spring	1999	Core Studio	200734	Studio	Architecture
56954	2004	Fourth Semester Core: Architectural Design	Spring	2004	Core Studio	200734	Studio	Architecture
58832	2010	Fourth Semester Core: Architectural Design	Spring	2010	Core Studio	200734	Studio	Architecture
45314	2015	Fourth Semester Core: RELATE (Section 1)	Spring	2015	Core Studio	200734	Studio	Architecture
51339	2007	Fourth Semester Core: Architectural Design	Spring	2007	Core Studio	200734	Studio	Architecture
66489	2013	Fourth Semester Core: Architectural Design	Spring	2013	Core Studio	200734	Studio	Architecture
66542	2019	Fourth Semester Architecture Core: RELATE	Spring	2019	Core Studio	200734	Studio	Architecture
75727	2007	Fourth Semester Core: Architectural Design	Spring	2007	Core Studio	200734	Studio	Architecture
71777	2010	Fourth Semester Core: Architectural Design	Spring	2010	Core Studio	200734	Studio	Architecture
85927	2017	Fourth Semester Architecture Core: RELATE	Spring	2017	Core Studio	200734	Studio	Architecture
91064	2018	Fourth Semester Architecture Core: RELATE	Spring	2018	Core Studio	200734	Studio	Architecture
81722	2012	Fourth Semester Core: Architectural Design	Spring	2012	Core Studio	200734	Studio	Architecture
94652	2007	Fourth Semester Core: Architectural Design	Spring	2007	Core Studio	200734	Studio	Architecture
100321	2016	Fourth Semester Core: RELATE	Spring	2016	Core Studio	200734	Studio	Architecture
104662	1996	Architectural Design	Spring	1996	Core Studio	200734	Studio	Architecture
112259	2005	Fourth Semester Core: Architectural Design	Spring	2005	Core Studio	200734	Studio	Architecture
107041	2005	Fourth Semester Core: Architectural Design	Spring	2005	Core Studio	200734	Studio	Architecture
110969	2009	Fourth Semester Core: Architectural Design	Spring	2009	Core Studio	200734	Studio	Architecture
144157	2013	Fourth Semester Core: Architectural Design	Spring	2013	Core Studio	200734	Studio	Architecture
146934	2003	Fourth Semester Core: Architectural Design	Spring	2003	Core Studio	200734	Studio	Architecture
146563	1998	Architectural Design	Spring	1998	Core Studio	200734	Studio	Architecture
149035	2017	Fourth Semester Architecture Core: RELATE	Spring	2017	Core Studio	200734	Studio	Architecture
151504	2012	Fourth Semester Core: Architectural Design	Spring	2012	Core Studio	200734	Studio	Architecture
153718	2009	Fourth Semester Core: Architectural Design	Spring	2009	Core Studio	200734	Studio	Architecture
155891	2007	Fourth Semester Core: Architectural Design	Spring	2007	Core Studio	200734	Studio	Architecture
156296	2011	Fourth Semester Core: Architectural Design	Spring	2011	Core Studio	200734	Studio	Architecture
126876	1992	Architectural Design	Spring	1992	Core Studio	200734	Studio	Architecture
124701	2007	Fourth Semester Core: Architectural Design	Spring	2007	Core Studio	200734	Studio	Architecture
116089	2009	Fourth Semester Core: Architectural Design	Spring	2009	Core Studio	200734	Studio	Architecture
131629	2008	Fourth Semester Core: Architectural Design	Spring	2008	Core Studio	200734	Studio	Architecture
137976	2005	Fourth Semester Core: Architectural Design	Spring	2005	Core Studio	200734	Studio	Architecture
140770	2015	Fourth Semester Core: RELATE (Section 1)	Spring	2015	Core Studio	200734	Studio	Architecture
141047	2002	Architectural Design	Spring	2002	Core Studio	200734	Studio	Architecture
141688	2014	Fourth Semester Core: RELATE (Section 1)	Spring	2014	Core Studio	200734	Studio	Architecture
163161	2003	Fourth Semester Core: Architectural Design	Spring	2003	Core Studio	200734	Studio	Architecture
164261	2017	Fourth Semester Architecture Core: RELATE	Spring	2017	Core Studio	200734	Studio	Architecture
167734	2004	Fourth Semester Core: Architectural Design	Spring	2004	Core Studio	200734	Studio	Architecture
167843	2011	Fourth Semester Core: Architectural Design	Spring	2011	Core Studio	200734	Studio	Architecture
170744	2018	Fourth Semester Architecture Core: RELATE	Spring	2018	Core Studio	200734	Studio	Architecture
171276	2005	Fourth Semester Core: Architectural Design	Spring	2005	Core Studio	200734	Studio	Architecture
207212	2017	Fourth Semester Architecture Core: RELATE	Spring	2017	Core Studio	200734	Studio	Architecture
222148	2019	Fourth Semester Architecture Core: RELATE	Spring	2019	Core Studio	200734	Studio	Architecture
210587	2014	Fourth Semester Core: RELATE (Section 1)	Spring	2014	Core Studio	200734	Studio	Architecture
219832	2003	Fourth Semester Core: Architectural Design	Spring	2003	Core Studio	200734	Studio	Architecture
224005	2019	Fourth Semester Architecture Core: RELATE	Spring	2019	Core Studio	200734	Studio	Architecture
217778	1993	Architectural Design	Spring	1993	Studio	200734	Studio	Architecture
207029	2018	Fourth Semester Architecture Core: RELATE	Spring	2018	Core Studio	200734	Studio	Architecture
215599	2008	Fourth Semester Core: Architectural Design	Spring	2008	Core Studio	200734	Studio	Architecture
230838	2016	Fourth Semester Core: RELATE	Spring	2016	Core Studio	200734	Studio	Architecture
235587	2016	Fourth Semester Core: RELATE	Spring	2016	Core Studio	200734	Studio	Architecture
199694	2007	Fourth Semester Core: Architectural Design	Spring	2007	Core Studio	200734	Studio	Architecture
202871	2000	Architectural Design	Spring	2000	Core Studio	200734	Studio	Architecture
190971	2004	Fourth Semester Core: Architectural Design	Spring	2004	Core Studio	200734	Studio	Architecture
199187	2005	Fourth Semester Core: Architectural Design	Spring	2005	Core Studio	200734	Studio	Architecture
177962	2015	Fourth Semester Core: RELATE (Section 1)	Spring	2015	Core Studio	200734	Studio	Architecture
195716	2004	Fourth Semester Core: Architectural Design	Spring	2004	Core Studio	200734	Studio	Architecture
191855	1991	Architectural Design	Spring	1991	Studio	200734	Studio	Architecture
176313	2014	Fourth Semester Core: RELATE (Section 1)	Spring	2014	Core Studio	200734	Studio	Architecture
179792	2011	Fourth Semester Core: Architectural Design	Spring	2011	Core Studio	200734	Studio	Architecture
183673	1994	Architectural Design	Spring	1994	Core Studio	200734	Studio	Architecture
188045	1995	Architectural Design	Spring	1995	Core Studio	200734	Studio	Architecture
190657	2005	Fourth Semester Core: Architectural Design	Spring	2005	Core Studio	200734	Studio	Architecture
248681	2006	Fourth Semester Core: Architectural Design	Spring	2006	Core Studio	200734	Studio	Architecture
253776	2002	Architectural Design	Spring	2002	Core Studio	200734	Studio	Architecture
261604	2017	Fourth Semester Architecture Core: RELATE	Spring	2017	Core Studio	200734	Studio	Architecture
265329	2017	Fourth Semester Architecture Core: RELATE	Spring	2017	Core Studio	200734	Studio	Architecture
271420	2008	Fourth Semester Core: Architectural Design	Spring	2008	Core Studio	200734	Studio	Architecture
244438	2006	Fourth Semester Core: Architectural Design	Spring	2006	Core Studio	200734	Studio	Architecture
243195	2006	Fourth Semester Core: Architectural Design	Spring	2006	Core Studio	200734	Studio	Architecture
253364	2016	Fourth Semester Core: RELATE	Spring	2016	Core Studio	200734	Studio	Architecture
275955	2013	Fourth Semester Core: Architectural Design	Spring	2013	Core Studio	200734	Studio	Architecture
243629	2003	Fourth Semester Core: Architectural Design	Spring	2003	Core Studio	200734	Studio	Architecture
255381	2017	Fourth Semester Architecture Core: RELATE	Spring	2017	Core Studio	200734	Studio	Architecture
258610	2019	Fourth Semester Architecture Core: RELATE	Spring	2019	Core Studio	200734	Studio	Architecture
274377	2007	Fourth Semester Core: Architectural Design	Spring	2007	Core Studio	200734	Studio	Architecture
245959	2012	Fourth Semester Core: Architectural Design	Spring	2012	Core Studio	200734	Studio	Architecture
251222	2018	Fourth Semester Architecture Core: RELATE	Spring	2018	Core Studio	200734	Studio	Architecture
256047	2014	Fourth Semester Core: RELATE (Section 1)	Spring	2014	Core Studio	200734	Studio	Architecture
261028	2013	Fourth Semester Core: Architectural Design	Spring	2013	Core Studio	200734	Studio	Architecture
267689	2011	Fourth Semester Core: Architectural Design	Spring	2011	Core Studio	200734	Studio	Architecture
289505	2008	Fourth Semester Core: Architectural Design	Spring	2008	Core Studio	200734	Studio	Architecture
292674	2016	Fourth Semester Core: RELATE	Spring	2016	Core Studio	200734	Studio	Architecture
295506	2010	Fourth Semester Core: Architectural Design	Spring	2010	Core Studio	200734	Studio	Architecture
302541	2010	Fourth Semester Core: Architectural Design	Spring	2010	Core Studio	200734	Studio	Architecture
300274	2019	Fourth Semester Architecture Core: RELATE	Spring	2019	Core Studio	200734	Studio	Architecture
302371	2010	Fourth Semester Core: Architectural Design	Spring	2010	Core Studio	200734	Studio	Architecture
305283	2010	Fourth Semester Core: Architectural Design	Spring	2010	Core Studio	200734	Studio	Architecture
296433	2011	Fourth Semester Core: Architectural Design	Spring	2011	Core Studio	200734	Studio	Architecture
311203	2009	Fourth Semester Core: Architectural Design	Spring	2009	Core Studio	200734	Studio	Architecture
319801	2018	Fourth Semester Architecture Core: RELATE	Spring	2018	Core Studio	200734	Studio	Architecture
322680	2003	Fourth Semester Core: Architectural Design	Spring	2003	Core Studio	200734	Studio	Architecture
322197	2018	Fourth Semester Architecture Core: RELATE	Spring	2018	Core Studio	200734	Studio	Architecture
307994	2002	Architectural Design	Spring	2002	Core Studio	200734	Studio	Architecture
315100	2009	Fourth Semester Core: Architectural Design	Spring	2009	Core Studio	200734	Studio	Architecture
333078	2012	Fourth Semester Core: Architectural Design	Spring	2012	Core Studio	200734	Studio	Architecture
312550	2002	Architectural Design	Spring	2002	Core Studio	200734	Studio	Architecture
323570	2012	Fourth Semester Core: Architectural Design	Spring	2012	Core Studio	200734	Studio	Architecture
332591	2009	Fourth Semester Core: Architectural Design	Spring	2009	Core Studio	200734	Studio	Architecture
337642	2019	Fourth Semester Architecture Core: RELATE	Spring	2019	Core Studio	200734	Studio	Architecture
349079	1997	Architectural Design	Spring	1997	Core Studio	200734	Studio	Architecture
356072	2002	Architectural Design	Spring	2002	Core Studio	200734	Studio	Architecture
336061	2012	Fourth Semester Core: Architectural Design	Spring	2012	Core Studio	200734	Studio	Architecture
353906	2002	Architectural Design	Spring	2002	Core Studio	200734	Studio	Architecture
360306	2016	Fourth Semester Core: RELATE	Spring	2016	Core Studio	200734	Studio	Architecture
372765	2018	Fourth Semester Architecture Core: RELATE	Spring	2018	Core Studio	200734	Studio	Architecture
